bundle_type,usage_type,service_class_category,price,volume_mb,volume_min,volume_sms,validity_hours,validity_days,week_number,year_number,week_sin,week_cos,season,has_data,has_voice,has_sms,is_data_only,is_voice_only,is_sms_only,is_combo_bundle,is_unlimited_bundle,name_has_social,name_has_roaming,log_price,log_mb,log_min,log_sms,log_validity_hours,validity_bucket,predicted_popularity,popularity_category
BUNDLE_DATA,CHARGED,PREPAID,868.0,1717.92,0.0,0,48.0,2.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.767343125265392,7.449451465614609,0.0,0.0,3.8918202981106265,weekly,0.4816016626780027,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,2514.0,7887.87,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,7.83002808253384,8.97320818431817,0.0,0.0,3.2188758248682006,daily,0.4079253864181144,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,116.0,63.5,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,4.762173934797756,4.1666652238017265,0.0,0.0,3.2188758248682006,daily,0.6005434090044136,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,100.0,50.29,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,4.61512051684126,3.937495801401177,0.0,0.0,3.2188758248682006,daily,0.47060810808396564,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,649.0,1536.59,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.476972362889683,7.33797153455284,0.0,0.0,3.2188758248682006,daily,0.5433210532733501,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,1106.0,1899.88,0.0,0,72.0,3.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,7.009408932708637,7.550072215824757,0.0,0.0,4.290459441148391,weekly,0.46625271193804263,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,773.0,1883.53,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.651571873589727,7.54143373192248,0.0,0.0,3.2188758248682006,daily,0.42254282687323336,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,623.0,1312.32,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.436150368369428,7.180313561288071,0.0,0.0,3.2188758248682006,daily,0.4885919926901207,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,1903.0,2506.15,0.0,0,168.0,7.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,7.55171221535131,7.826901928837489,0.0,0.0,5.1298987149230735,weekly,0.4131240609698296,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,418.0,313.3,0.0,0,72.0,3.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.037870919922137,5.750347943803522,0.0,0.0,4.290459441148391,weekly,0.44554778540945345,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,182.0,76.01,0.0,0,72.0,3.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,5.209486152841421,4.343935283551159,0.0,0.0,4.290459441148391,weekly,0.411348220799461,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,692.0,1662.63,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.541029999189903,7.416757240887214,0.0,0.0,3.2188758248682006,daily,0.4929552995357121,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,1168.0,2022.17,0.0,0,72.0,3.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,7.063903961472068,7.612420867250565,0.0,0.0,4.290459441148391,weekly,0.46625271193804263,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,649.0,1025.9,0.0,0,72.0,3.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.476972362889683,6.934299834204249,0.0,0.0,4.290459441148391,weekly,0.5325996759873675,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,431.0,330.53,0.0,0,72.0,3.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.068425588244111,5.8037183032688,0.0,0.0,4.290459441148391,weekly,0.40163436907205174,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,1219.0,1451.81,0.0,0,168.0,7.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,7.106606137727303,7.281254891083251,0.0,0.0,5.1298987149230735,weekly,0.3969237306948256,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,599.0,760.19,0.0,0,72.0,3.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.396929655216146,6.634882998183836,0.0,0.0,4.290459441148391,weekly,0.5859385403771383,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,449.0,364.67,0.0,0,72.0,3.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.1092475827643655,5.9017312873358545,0.0,0.0,4.290459441148391,weekly,0.42426236275930485,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,558.0,917.78,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.326149473155099,6.823046703055171,0.0,0.0,3.2188758248682006,daily,0.5017588264963257,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,679.0,1626.12,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.522092798170152,7.39456685987724,0.0,0.0,3.2188758248682006,daily,0.4929552995357121,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,2197.0,6623.7,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,7.6953031349635665,8.798560366810248,0.0,0.0,3.2188758248682006,daily,0.38462827608166794,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,644.0,1488.37,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.4692503167957724,7.306108490734489,0.0,0.0,3.2188758248682006,daily,0.5329266938625208,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,966.0,2428.51,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.874198495453294,7.795444869910753,0.0,0.0,3.2188758248682006,daily,0.40803424477989625,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,601.0,773.34,0.0,0,72.0,3.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.400257445308821,6.6520110536218455,0.0,0.0,4.290459441148391,weekly,0.5859385403771383,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,6341.0,8107.24,0.0,0,720.0,30.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,8.754949455098293,9.000636107528479,0.0,0.0,6.580639137284949,monthly,0.3855765596421859,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,2240.0,3085.91,0.0,0,168.0,7.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,7.714677473800927,8.034925869558208,0.0,0.0,5.1298987149230735,weekly,0.3914474822458246,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,833.0,1368.06,0.0,0,72.0,3.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.726233402358747,7.221879651939442,0.0,0.0,4.290459441148391,weekly,0.4410421382195084,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,4105.0,6905.12,0.0,0,168.0,7.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,8.32020459757888,8.840163253993587,0.0,0.0,5.1298987149230735,weekly,0.47081995510861346,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,634.0,1403.93,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.453624998892692,7.247742758462629,0.0,0.0,3.2188758248682006,daily,0.5256115025224575,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,1168.0,2023.74,0.0,0,72.0,3.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,7.063903961472068,7.61319657623556,0.0,0.0,4.290459441148391,weekly,0.4976501709687825,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,1170.0,2026.19,0.0,0,72.0,3.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,7.065613363597717,7.614405876642317,0.0,0.0,4.290459441148391,weekly,0.4976501709687825,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,518.0,750.14,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.251903883165888,6.621592052499626,0.0,0.0,3.2188758248682006,daily,0.6360776640202447,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,655.0,1043.59,0.0,0,72.0,3.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.486160788944089,6.951379742914064,0.0,0.0,4.290459441148391,weekly,0.5398712666048979,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,6136.0,7767.09,0.0,0,720.0,30.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,8.722091302389098,8.957779595897865,0.0,0.0,6.580639137284949,monthly,0.46904243370380383,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,562.0,629.01,0.0,0,72.0,3.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.333279628139691,6.445735692275476,0.0,0.0,4.290459441148391,weekly,0.44911292814273734,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,3964.0,9660.83,0.0,0,72.0,3.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,8.285261134068948,9.175938350258674,0.0,0.0,4.290459441148391,weekly,0.3916866318741604,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,1562.0,2872.6,0.0,0,72.0,3.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,7.354362330421477,7.96332087810788,0.0,0.0,4.290459441148391,weekly,0.3897922123309098,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,2042.0,2740.3,0.0,0,168.0,7.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,7.622174594817622,7.916187539419835,0.0,0.0,5.1298987149230735,weekly,0.4020572290774647,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,1602.0,2022.17,0.0,0,168.0,7.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,7.3796321526095525,7.612420867250565,0.0,0.0,5.1298987149230735,weekly,0.4305796690814715,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,1011.0,1705.84,0.0,0,72.0,3.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.919683849847411,7.442398986708322,0.0,0.0,4.290459441148391,weekly,0.4703022723127968,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,1331.0,1613.96,0.0,0,168.0,7.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,7.194436851100335,7.387065467548172,0.0,0.0,5.1298987149230735,weekly,0.45922038775534996,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,508.0,479.94,0.0,0,72.0,3.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.2324480165505225,6.175742522200324,0.0,0.0,4.290459441148391,weekly,0.41243663030710564,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,1223.0,3203.41,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,7.1098794630722715,8.072283265045117,0.0,0.0,3.2188758248682006,daily,0.3914648719071903,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,797.0,1945.46,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.682108597449809,7.573767617134765,0.0,0.0,3.2188758248682006,daily,0.4582466857519147,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,542.0,849.57,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.297109319933935,6.745906712975834,0.0,0.0,3.2188758248682006,daily,0.5087516609107007,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,422.0,475.75,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.0473721790462776,6.166992244480529,0.0,0.0,3.2188758248682006,daily,0.4739732530755468,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,2304.0,3201.31,0.0,0,168.0,7.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,7.742835955430749,8.071627703361383,0.0,0.0,5.1298987149230735,weekly,0.5352443755993797,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,445.0,532.94,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.100318952020064,6.2802834730968256,0.0,0.0,3.2188758248682006,daily,0.45582777724879053,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,612.0,1231.68,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.418364935936212,7.116945939878113,0.0,0.0,3.2188758248682006,daily,0.46189443376881717,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,495.0,672.59,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.206575926724928,6.512621617212219,0.0,0.0,3.2188758248682006,daily,0.4324700374483372,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,529.0,790.96,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.272877006546167,6.674510885488498,0.0,0.0,3.2188758248682006,daily,0.5196189142013582,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,1171.0,3044.1,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,7.066466970136958,8.021289020327249,0.0,0.0,3.2188758248682006,daily,0.4388767200959175,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,887.0,2204.96,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.78897174299217,7.698918067282781,0.0,0.0,3.2188758248682006,daily,0.3824968999269373,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,2063.0,2777.44,0.0,0,168.0,7.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,7.6324011266014535,7.929644898101354,0.0,0.0,5.1298987149230735,weekly,0.4020572290774647,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,833.0,2045.46,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.726233402358747,7.623866750175841,0.0,0.0,3.2188758248682006,daily,0.5424412577868912,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,915.0,2281.27,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.82001636467413,7.732925840688642,0.0,0.0,3.2188758248682006,daily,0.38106138518813626,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,716.0,1729.67,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.57507584059962,7.456263895754023,0.0,0.0,3.2188758248682006,daily,0.4213378284097164,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,570.0,653.74,0.0,0,72.0,3.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.3473892096560105,6.484238210266224,0.0,0.0,4.290459441148391,weekly,0.4959636627704196,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,1627.0,3024.72,0.0,0,72.0,3.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,7.395107546562485,8.014904358672426,0.0,0.0,4.290459441148391,weekly,0.3951493885473309,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,642.0,980.09,0.0,0,72.0,3.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.466144724237619,6.888664198476486,0.0,0.0,4.290459441148391,weekly,0.496089949950042,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,174.0,105.05,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,5.1647859739235145,4.663910681010692,0.0,0.0,3.2188758248682006,daily,0.46116376437856216,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,804.0,1313.75,0.0,0,72.0,3.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.690842277418564,7.181401812469454,0.0,0.0,4.290459441148391,weekly,0.4292107796677077,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,931.0,2326.31,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.837332814685591,7.752468373166034,0.0,0.0,3.2188758248682006,daily,0.3838814904548563,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,2429.0,2251.94,0.0,0,720.0,30.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,7.795646536334594,7.719991308919173,0.0,0.0,6.580639137284949,monthly,0.3838915699587494,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,336.0,317.42,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,5.820082930352362,5.763371266067859,0.0,0.0,3.2188758248682006,daily,0.5084283600740644,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,1309.0,2315.71,0.0,0,72.0,3.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,7.177782416195197,7.747903354751762,0.0,0.0,4.290459441148391,weekly,0.41594691077538715,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,156.0,92.55,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,5.056245805348308,4.538496052720099,0.0,0.0,3.2188758248682006,daily,0.462263118508998,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,449.0,541.89,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.1092475827643655,6.296906721143309,0.0,0.0,3.2188758248682006,daily,0.45234364098694224,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,1411.0,2536.07,0.0,0,72.0,3.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,7.252762418053187,7.838765150862313,0.0,0.0,4.290459441148391,weekly,0.4587630209784474,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,345.0,334.1,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,5.846438775057725,5.814428994743265,0.0,0.0,3.2188758248682006,daily,0.5310092869294961,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,150.0,86.34,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,5.017279836814924,4.469808548057415,0.0,0.0,3.2188758248682006,daily,0.4745206236770705,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,1296.0,1563.33,0.0,0,168.0,7.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,7.167809184316444,7.355212896290882,0.0,0.0,5.1298987149230735,weekly,0.47769370597423144,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,769.0,1872.14,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.646390514847729,7.535371446046872,0.0,0.0,3.2188758248682006,daily,0.42254282687323336,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,683.0,1639.16,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.52795791762255,7.402549077035092,0.0,0.0,3.2188758248682006,daily,0.4929552995357121,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,443.0,527.64,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.095824562432225,6.270307670892558,0.0,0.0,3.2188758248682006,daily,0.45582777724879053,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,536.0,820.38,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.285998094508865,6.710985852553027,0.0,0.0,3.2188758248682006,daily,0.54168101372697,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,648.0,1024.66,0.0,0,72.0,3.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.47543271670409,6.933091586795304,0.0,0.0,4.290459441148391,weekly,0.5325996759873675,Very Popular
BUNDLE_DATA,CHARGED,PREPAID,910.0,2265.48,0.0,0,24.0,1.0,1,2025,0.12053668025532305,0.992708874098054,winter,1,0,0,1,0,0,0,0,0,0,6.814542897259958,7.725983246163723,0.0,0.0,3.2188758248682006,daily,0.38106138518813626,Very Popular
